Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
5654.472251462001,1311,,,,-43.266349568640315,12.476652059240262,0.5456452543964223,7033,0,6.656539917761678,,,
5654.495386462,1311,,,,,12.476291407736044,0.5461919126134609,7033,0,6.667021321311478,,,
5654.517391462001,1311,,,,,12.475378441963866,0.5550880257525475,7049,0,6.765954357643426,,,
5654.539556462,1311,,,,,12.474478236782623,0.5624969949134488,7083,0,6.860849294520598,,,
5654.567931462,1318,,,,,12.47310994137794,0.5683270970586749,7111,0,6.944869430462399,,,
5654.590626462001,1318,,,,,12.47244388597679,0.5722146978097269,7135,0,6.996451052234911,,,
5654.617231462001,1318,,,,-42.948824612904126,12.471485345591383,0.5769738291820593,7149,0,7.048069314304316,,,
5654.642121462,1318,,,,,12.468652800742255,0.5903654136141688,7184,0,7.227047208989999,,,
5654.666246462,1318,,,,,12.466686285526634,0.5999980482015128,7241,0,7.350874740059152,,,
5654.688646462,1318,,,,,12.465411961455345,0.6061358735495246,7283,0,7.426811207670179,,,
5654.710911462001,1318,,,,,12.464139693107525,0.6108339211774374,7311,0,7.485162735950105,,,
5654.738321462,1318,,,,,12.462845580084766,0.6135650822847903,7326,0,7.521297191901102,,,
5654.761296462,1318,,,,-43.745387819760836,12.462088967887086,0.6163123088815919,7352,0,7.554869711322283,,,
5654.788616462,1318,,,,,12.461572515958682,0.6211400015297686,7373,0,7.603646397467081,,,
5654.810251462,1318,,,,,12.460973029129498,0.6221769555586592,7379,0,7.611085911891889,,,
5654.8383314620005,1318,,,,,12.460712110449585,0.6266028059631771,7391,0,7.677749772850813,,,
5654.864871462,1318,,,,,12.460639305797347,0.6272969996454678,7398,0,7.689022939851688,,,
5654.887961462001,1318,,,,,12.460589297000707,0.6280397311108594,7410,0,7.698637213671612,,,
5654.911001462001,1318,,,,-46.10782761558998,12.45976609104987,0.6277658269699744,7408,0,7.687018017242422,,,
5654.938136462,1318,,,,,12.459429547420005,0.6305275179263424,7419,0,7.7150734975109625,,,
5654.960576462002,1318,,,,,12.459059382165316,0.6308880109441386,7422,0,7.721784638429542,,,
5654.986601462,1318,,,,,12.459050624705288,0.6311423469475277,7426,0,7.732064477919822,,,
5655.009661462001,1318,,,,,12.458600636343494,0.6313035459192243,7426,0,7.734155588261985,,,
5655.036131462,1318,,,,,12.458560128353607,0.6326485389680653,7428,0,7.759148903289653,,,
5655.057696462,1318,,,,-47.28875407072221,12.4584032482921,0.6346684184414465,7428,0,7.788184042477881,,,
5655.0867814620005,1318,,,,,12.45811653182717,0.6361184676458932,7435,0,7.810125793333368,,,
5655.110701462,1318,,,,,12.457837815467531,0.6360663552085576,7432,0,7.810438946969053,,,
5655.136431462001,1318,,,,,12.458079532369913,0.6363720515260574,7436,0,7.820160809735773,,,
5655.160711462,1318,,,,,12.457782971066099,0.6334699972551379,7433,0,7.781889199161907,,,
5655.187896462001,1318,,,,,12.457502272423346,0.6308759742288854,7440,0,7.742570284614907,,,
5655.210611462,1324,,,,-47.797675472810404,12.457435887549272,0.6322525434502589,7437,0,7.758292602336323,,,
5655.236656462001,1324,,,,,12.457130886598454,0.6350496766248928,7436,0,7.787232460237483,,,
5655.258741462,1324,,,,,12.456565375597407,0.6387245552227221,7439,0,7.8358785170138106,,,
5655.287646462001,1324,,,,,12.455118038816623,0.6457576642648667,7474,0,7.917254680872246,,,
5655.309671462001,1324,,,,,12.454389430414814,0.6526754032062565,7494,0,8.000741741398986,,,
5655.337471462,1324,,,,,12.453431794457593,0.6587639403200317,7527,0,8.06704321625996,,,
5655.368606462001,1324,,,,-48.325632600510126,12.45219726169672,0.6612909558609313,7539,0,8.100121544293849,,,
5655.390936462,1324,,,,,12.451632474662915,0.6651671652045786,7563,0,8.14122676198013,,,
5655.413896462001,1324,,,,,12.451059794912135,0.667313949132597,7580,0,8.161730310615413,,,
5655.437901462001,1324,,,,,12.45066122713882,0.6683041144150432,7572,0,8.172779262498597,,,
5655.460376462001,1324,,,,,12.449766721146256,0.6708406586432938,7593,0,8.197914204401789,,,
5655.486706462,1324,,,,,12.448914243327154,0.6698384490162322,7597,0,8.192267295140189,,,
5655.512776462,1324,,,,-48.76608867187293,12.448560898902302,0.6712874176021675,7599,0,8.209032029523831,,,
5655.537336462001,1324,,,,,12.448686694446879,0.6725338444183134,7603,0,8.221678430748105,,,
5655.561276462001,1324,,,,,12.448589414025951,0.6738388523671753,7608,0,8.237514036564972,,,
5655.588371462,1324,,,,,12.448368798186628,0.673581526726228,7603,0,8.228109881094877,,,
5655.613841462001,1324,,,,,12.44718311162639,0.6816009262383371,7618,0,8.333167861650537,,,
5655.638936462001,1324,,,,,12.447340433150522,0.679305251769273,7630,0,8.31301476464999,,,
5655.664101462001,1324,,,,-50.21275691501757,12.447006339688738,0.6782131318966242,7628,0,8.295587127363216,,,
5655.689401462,1324,,,,,12.447111625539812,0.6776726743462562,7622,0,8.278437944981633,,,
5655.714366462001,1324,,,,,12.446971636069456,0.6784647346922228,7620,0,8.283532604361419,,,
5655.742136462,1324,,,,,12.44677343325642,0.6780141734860418,7624,0,8.275673934618775,,,
5655.764786462,1324,,,,,12.447033283694514,0.6751842450907264,7624,0,8.240598156895036,,,
5655.788311462001,1324,,,,,12.446892141603268,0.6745542916430345,7614,0,8.235478994086874,,,
5655.813251462,1324,,,,-50.80118789040217,12.447005285480984,0.6722304579248911,7617,0,8.211745621111376,,,
5655.836771462001,1324,,,,,12.447138915019128,0.6708819402196138,7611,0,8.195578101606985,,,
5655.863516462001,1324,,,,,12.447184277468963,0.6741821038480779,7614,0,8.237524234907704,,,
5655.897601462,1324,,,,,12.447042725846334,0.674862162320231,7614,0,8.24854359326149,,,
5655.922316462001,1324,,,,,12.44596167193155,0.677901989844088,7623,0,8.283557766361923,,,
5655.947321462001,1324,,,,-51.25368345854355,12.445883216425386,0.6769614477022008,7640,0,8.277203757132881,,,
5655.971231462,1324,,,,,12.445843123024748,0.6766105976301777,7631,0,8.272868178873908,,,
5655.995416462,1324,,,,,12.445843597496776,0.677229371693901,7627,0,8.281221098228086,,,
5656.021316462001,1324,,,,,12.445980626264907,0.6775764902461875,7627,0,8.281717766331894,,,
5656.042971462,1324,,,,,12.44623856040196,0.678345297520291,7628,0,8.293860514885795,,,
5656.066771462001,1324,,,,,12.44622756712906,0.6785709675110603,7627,0,8.296377440755663,,,
5656.090586462002,1324,,,,,12.44627807181903,0.676445831129855,7625,0,8.269090282276297,,,
5656.114521462,1324,,,,-51.01853315286605,12.446389640802087,0.6761154875669313,7624,0,8.264078291619725,,,
5656.138141462001,1324,,,,,12.446257455523543,0.675992731470525,7624,0,8.263369889827795,,,
5656.1596864620005,1324,,,,,12.445937393573981,0.6763788729775397,7615,0,8.264601598914807,,,
5656.188026462,1324,,,,,12.44605705806666,0.6788089054999985,7623,0,8.293682492249616,,,
5656.210771462001,1324,,,,,12.445909125611548,0.6790876322732546,7615,0,8.302993743392515,,,
5656.245006462002,1324,,,,,12.445339981571337,0.6779977084228458,7616,0,8.293965665188965,,,
5656.2693164620005,1324,,,,-50.50180010326886,12.44540912235578,0.6769794174084262,7617,0,8.286181860212558,,,
5656.292246462001,1324,,,,,12.445053778414229,0.676475663726119,7619,0,8.279795399311888,,,
5656.316896462001,1324,,,,,12.445146698195535,0.6774760250126372,7621,0,8.292550446777327,,,
5656.339666462,1324,,,,,12.445082678958023,0.6787263125116223,7622,0,8.30956990699384,,,
5656.364051462,1324,,,,,12.445214708030194,0.6775527144207848,7625,0,8.302280684044211,,,
5656.387446462,1324,,,,,12.445398003488728,0.6771120954553115,7615,0,8.288877177013703,,,
5656.410921462,1324,,,,-50.30165710404795,12.445346342890746,0.6758415107174927,7610,0,8.269307224340155,,,
5656.437751462001,1324,,,,,12.445086623604825,0.6751507552865866,7612,0,8.26765489407335,,,
5656.462151462001,1324,,,,,12.44486384342811,0.6734793454588598,7614,0,8.25173900731219,,,
5656.486366462001,1324,,,,,12.444827705658184,0.6718181681031801,7611,0,8.222807931643752,,,
5656.508781462001,1324,,,,,12.445017665867685,0.6728673372503885,7618,0,8.23235608736962,,,
5656.542206462001,1324,,,,,12.444504553114513,0.6754067179314482,7612,0,8.254821757019226,,,
5656.566241462001,1324,,,,-50.76282472625634,12.444689940600881,0.6732553441667289,7619,0,8.230571898950487,,,
5656.589276462001,1324,,,,,12.444592364403551,0.6723797275765727,7617,0,8.213932583956115,,,
5656.612336462001,1324,,,,,12.444839182085703,0.6728685255361279,7610,0,8.221763091264348,,,
5656.638726462001,1324,,,,,12.445087901042445,0.6730539928858996,7616,0,8.226582311338834,,,
5656.661206462,1324,,,,,12.444624765983407,0.6745118550660876,7616,0,8.243070774564451,,,
5656.688586462002,1324,,,,,12.444182703936638,0.6749212122614976,7610,0,8.241495217395295,,,
5656.716461462001,1324,,,,-50.946310759274375,12.444231623655748,0.6753800780246599,7614,0,8.263188596122287,,,
5656.738731462001,1324,,,,,12.44385323743742,0.6743754180389689,7610,0,8.252607672576344,,,
5656.760861462,1324,,,,,12.443999277553099,0.6759643578428042,7618,0,8.268419694118641,,,
5656.7941564620005,1324,,,,,12.443883724520822,0.6756095967711164,7609,0,8.265557667015774,,,
5656.816001462001,1324,,,,,12.443796615753437,0.6747175025610069,7609,0,8.25426582556116,,,
5656.839491462,1324,,,,,12.444137951566134,0.6748898027363471,7607,0,8.256144211551492,,,
5656.867551462001,1324,,,,-50.61952162524489,12.443689599696192,0.6738373539939815,7610,0,8.243327406188524,,,
5656.889631462001,1324,,,,,12.443486910222937,0.6726893059775674,7601,0,8.223901096836823,,,
5656.916561462001,1324,,,,,12.443518086712457,0.6728983769315766,7607,0,8.234338384679305,,,
5656.944766462,1324,,,,,12.443246588444133,0.6741579305857943,7608,0,8.24776884743679,,,
5656.967226462,1324,,,,,12.443115782872376,0.6750772724339884,7608,0,8.254736894041727,,,
5656.994116462,1324,,,,,12.442769807025792,0.6748144983401417,7613,0,8.243973754926257,,,
5657.017996462,1324,,,,-50.20237344325427,12.442109169876556,0.6738954185434147,7613,0,8.233771940821025,,,
5657.041831462,1324,,,,,12.442353800453464,0.6742447182228956,7613,0,8.238306013013023,,,
5657.0637414620005,1324,,,,,12.442447537302122,0.674612034010633,7612,0,8.242827082316111,,,
5657.087311462001,1324,,,,,12.442257012330995,0.6746517290142577,7609,0,8.249032626004524,,,
5657.110266462,1324,,,,,12.442102098794889,0.674731355838754,7610,0,8.258190061470232,,,
5657.142701462,1324,,,,,12.442203495866377,0.6718478432198869,7611,0,8.228884016258421,,,
5657.169211462001,1324,,,,-50.028694089162066,12.442262036389828,0.6713725993050097,7608,0,8.234676508697335,,,
5657.193721462,1324,,,,,12.441883608094077,0.6727474643679996,7610,0,8.246846084797783,,,
5657.217581462,1324,,,,,12.44193761129376,0.6725806631164754,7614,0,8.238490578197142,,,
5657.2398664620005,1324,,,,,12.441839849185202,0.6751497901645864,7616,0,8.262751594322005,,,
5657.267111462001,1324,,,,,12.44190308669506,0.6731849625391783,7607,0,8.249042070512274,,,
5657.2910564620015,1324,,,,,12.441774915855133,0.6744489856860454,7611,0,8.259312836573631,,,
5657.315736462,1324,,,,-50.3476733042489,12.44160806935219,0.6735314946040746,7608,0,8.252674325597846,,,
5657.344111462001,1324,,,,,12.441766812345607,0.6751035546606041,7609,0,8.264757232094158,,,
5657.369056462,1324,,,,,12.441988491922876,0.6756779007433794,7612,0,8.272673237495477,,,
5657.394846462001,1324,,,,,12.441724310919271,0.676881526874202,7609,0,8.27199770302676,,,
5657.421121462002,1324,,,,,12.441696252644093,0.6758515655222254,7609,0,8.266125379902348,,,
5657.443721462,1324,,,,,12.441503680579526,0.6738447904636352,7609,0,8.246869991566367,,,
5657.467786462001,1324,,,,-50.48301349516156,12.441386633343699,0.6776365807704119,7612,0,8.289324597789426,,,
5657.491236462,1324,,,,,12.441470790444841,0.6774334399404343,7616,0,8.287709626189859,,,
5657.519616462001,1324,,,,,12.441099809880772,0.6781443984428016,7615,0,8.29946988814501,,,
5657.543201462001,1324,,,,,12.440930196922292,0.677549664226898,7619,0,8.287463882601793,,,
5657.566246462002,1324,,,,,12.441201991674355,0.6783105938568278,7615,0,8.298395195813658,,,
5657.590271462001,1324,,,,,12.441113845004,0.6786598926398872,7618,0,8.31110891341899,,,
5657.6138214620005,1324,,,,-49.33689784747365,12.440731216429477,0.6790404285745463,7616,0,8.311180825963941,,,
5657.636306462001,1324,,,,,12.440836766680977,0.6791771950785532,7615,0,8.306227556162879,,,
5657.810921462002,1324,,,,,12.43972476631869,0.6786845209914516,7611,0,8.275927196981927,,,
5657.659956462,1324,,,,,12.440553985796857,0.6803989203318102,7617,0,8.31268118494992,,,
5657.687456462,1324,,,,,12.44024924824343,0.6787441252681867,7616,0,8.284379053009332,,,
5657.712166462002,1324,,,,,12.440291606037695,0.6788841644925442,7618,0,8.281338140501386,,,
5657.735706462002,1324,,,,,12.440407888135493,0.6782578600573254,7610,0,8.275743387553772,,,
5657.7570014620005,1324,,,,-48.85815136203805,12.440276955019769,0.6784924509688255,7613,0,8.277990348770613,,,
5657.787506462,1324,,,,,12.43996399839258,0.6796319107871169,7609,0,8.28753847987492,,,
5657.841311462001,1324,,,,,12.439501734009959,0.6791240063689448,7612,0,8.288620029785838,,,
5657.864881462,1324,,,,,12.43948663445495,0.680092611060914,7611,0,8.299290376023407,,,
5657.891031462001,1324,,,,,12.4392011322348,0.6783225819107823,7612,0,8.27552880957384,,,
5657.913281462001,1324,,,,-48.966299399025985,12.439088159845356,0.6787268928090812,7618,0,8.271747893890648,,,
